Spotify URI,Voter ID,Created,Points Assigned,Comment,Round ID
spotify:track:08FxokIlwPDXf3B79RFCEB,fd4c3b50daf548ffa16be6f215d5b883,2023-12-19T16:53:37Z,7,Absolutely fucking love this,155782e827d641868dff87cb80661886
spotify:track:0Ai8RRxBLN8w8zdyez6Y2e,fd4c3b50daf548ffa16be6f215d5b883,2023-12-19T16:53:37Z,6,,155782e827d641868dff87cb80661886
spotify:track:1Kku9Y1D75oJ3gqMQWLVOE,fd4c3b50daf548ffa16be6f215d5b883,2023-12-19T16:53:37Z,5,I love this,155782e827d641868dff87cb80661886
spotify:track:1V5xm5jig4H84JpO66Y7aN,fd4c3b50daf548ffa16be6f215d5b883,2023-12-19T16:53:37Z,1,,155782e827d641868dff87cb80661886
spotify:track:5lE1g5Qsi1stIjYh8O5FC1,fd4c3b50daf548ffa16be6f215d5b883,2023-12-19T16:53:37Z,0,This counts as obvious sorry 0,155782e827d641868dff87cb80661886
spotify:track:5VuwAhMCz9EMg3RHL1KUEr,fd4c3b50daf548ffa16be6f215d5b883,2023-12-19T16:53:37Z,3,,155782e827d641868dff87cb80661886
spotify:track:6CmPfPRU24u5cXyinbeDXI,fd4c3b50daf548ffa16be6f215d5b883,2023-12-19T16:53:37Z,0,This transitioned so fucking nicely from the previous song. But Tom Waits does nothing for me,155782e827d641868dff87cb80661886
spotify:track:6M13qnfCRu6LvuRlNS2i8B,fd4c3b50daf548ffa16be6f215d5b883,2023-12-19T16:53:37Z,3,,155782e827d641868dff87cb80661886
spotify:track:6nPe8sU2LMR4i6VjRVPFh5,fd4c3b50daf548ffa16be6f215d5b883,2023-12-19T16:53:37Z,5,I like this surprised i never heard it before!!,155782e827d641868dff87cb80661886
spotify:track:08FxokIlwPDXf3B79RFCEB,6e74e3bbc8e643a0b2ed5c998b8bb5ce,2023-12-19T18:52:22Z,1,"A fine enough tune, not too bad not too good ",155782e827d641868dff87cb80661886
spotify:track:0Ai8RRxBLN8w8zdyez6Y2e,6e74e3bbc8e643a0b2ed5c998b8bb5ce,2023-12-19T18:52:22Z,7,Merry Christmas to my ears ,155782e827d641868dff87cb80661886
spotify:track:1Cw3G9A4oW0kt0WurptVaj,6e74e3bbc8e643a0b2ed5c998b8bb5ce,2023-12-19T18:52:22Z,0,Sounds like that “So come on get high loosen my lips / Faith and desire and the swing of your hips” song  (zero points) ,155782e827d641868dff87cb80661886
spotify:track:1Kku9Y1D75oJ3gqMQWLVOE,6e74e3bbc8e643a0b2ed5c998b8bb5ce,2023-12-19T18:52:22Z,2,I’ll take it!,155782e827d641868dff87cb80661886
