ID,Created,Name,Description,Playlist URL
c12643edd4d34e199b7e2bc6e60af5fc,2023-10-05T14:20:26Z,I'm still with it,A warm-up round to kick off season 12: just submit a song released in 2023. You're still cool... right?,https://open.spotify.com/playlist/71hudsSK6AfS7CzT9GqlQ1
8829ae3cdd2a49e09c3c5feadfb22ae0,2023-10-08T16:09:27Z,A legit spooky playlist,"Let's make a legit spooky playlist. Not the kind you've heard a million times before. Let's put our combined year of music league experience to good use. Stick to the spirit 👻

Here are the rules:
- No novelty songs (no Monster Mash)
- No songs written for horror soundtracks (no Shining theme)
- No spooky-by-association songs – Songs that aren’t scary but are used in a scary movie so have become 'spooky' (i.e. Tiny Tim)
- No obvious songs (No Danzig-related, no songs called Halloween)",https://open.spotify.com/playlist/4ss5UcFo4cWeamZJ8L71PZ
9c9fdf0d116c4070abe455bb2c2e23bd,2023-10-11T23:11:47Z,A song you've never heard before,"Honor system!

Submit a song you've never heard before and tell us in the comments how you picked. Maybe a band you've heard of but never listened to? Or heard one song but that's it? Or totally at random?

Here's the catch: it still has to be a banger. Only bangers get votes.",https://open.spotify.com/playlist/5ifHaeI1tWyZUx4nyF1FtK
3f9e451a9f094004b28915ca3add0d1b,2023-10-16T23:16:39Z,Worst song with one redeeming quality that makes it good,,https://open.spotify.com/playlist/0xDEmtVtRY1DSnJdfzc3Vk
c9adcf421c524346ac6df28d28e654d4,2023-10-19T19:53:26Z,Why don’t people talk about this band more? Because I think they’re legendary,"You have voted. You all want a nice playlist full of good songs. So submit a band you think is legendary but overlooked that we'll all like.

And no bullshit like ""my chem doesn't get enough credit"", ""the Beatles are STILL underrated"" or something. 

And Sam's rule: no obvious choices.",https://open.spotify.com/playlist/4QDcGZejbRS7LtKfOnT8tg
d4bd32582aa34c39bd736ca68c98f469,2023-10-22T16:33:35Z,Songs that could feature a skeleton that plays itself like a xylophone,"You asked for it: spooky round 2.

This round presumes that a skeleton playing itself as a xylophone is a mostly playful act (still spooky, however) and not some horrific form of skeleton self-flagellation.

Nick Cave is banned. Monster Mash is banned. Pop punk isn't banned but you saw how it did last round so maybe learn from it.",https://open.spotify.com/playlist/5qt67isubNc39P3pe1vBT3
37f647024e8c4776a788b5bbcaebd842,2023-10-24T13:09:24Z,Mind Games,"Submit whatever you can and comment whatever you can to earn the most points. Lying, falsehoods, tricks, games, etc, whatever works to illicit points, anything goes. Whoever is the most clever will think their way into winning the round.",https://open.spotify.com/playlist/2haqyXz7XZpRtZBfZWOYvD
f512ef8b1a1e4274a2ec19c5c307d740,2023-10-28T18:20:12Z,Anti-party songs,"Songs about staying in, or doing uncool hobbies, or generally just keeping it low-key
",https://open.spotify.com/playlist/1i9AR7hCtbAi7MZQIdB3Vp
29427aa007fe41c7897418a1f71b0f8e,2023-11-01T12:47:09Z,Old-ass songs,"Song must be written before 1960 (or earlier?) - but more modern cover versions of it are allowed
",https://open.spotify.com/playlist/290hVSGzB8rX56bYlKiNOF
ff0532ca50dd4499b7551c1b0ac410f4,2023-11-05T01:51:57Z,You probably haven't heard of them,"Time for some new-ass songs. Choose a great song that you think we won't have heard.

voting rule - if you've heard the band before then you can't give it any votes. If you've only heard OF the band... you can vote.",https://open.spotify.com/playlist/2sDJthq4tVp7lWDkFsGrWb
