Spotify URI,Voter ID,Created,Points Assigned,Comment,Round ID
spotify:track:0pVGrO9sRGKYLmxkgtNHsx,08e4d35c5ac640e894e662ed7caefc66,2023-02-07T17:09:29Z,1,,04094e04734c44a1be6d8a7a45fcc63d
spotify:track:6eCRzs9SDrp6YRqU4y2Fj1,08e4d35c5ac640e894e662ed7caefc66,2023-02-07T17:09:29Z,7,Very much enjoy this!!,04094e04734c44a1be6d8a7a45fcc63d
spotify:track:69G23r7h9ZunhFi1ZZ27z0,08e4d35c5ac640e894e662ed7caefc66,2023-02-07T17:09:29Z,1,,04094e04734c44a1be6d8a7a45fcc63d
spotify:track:66V6X8rtqAWgcjek6sUqz7,08e4d35c5ac640e894e662ed7caefc66,2023-02-07T17:09:29Z,2,,04094e04734c44a1be6d8a7a45fcc63d
spotify:track:5cK25ep6ObZeFLNKWDPRwo,08e4d35c5ac640e894e662ed7caefc66,2023-02-07T17:09:29Z,1,,04094e04734c44a1be6d8a7a45fcc63d
spotify:track:5aDZOMeCa6VuKJSENFsuGx,08e4d35c5ac640e894e662ed7caefc66,2023-02-07T17:09:29Z,2,,04094e04734c44a1be6d8a7a45fcc63d
spotify:track:4lZ0jJ18JHo9GR4SK5s0nZ,08e4d35c5ac640e894e662ed7caefc66,2023-02-07T17:09:29Z,1,,04094e04734c44a1be6d8a7a45fcc63d
spotify:track:2CL9DIH08V6ZrpsmDMcZxM,08e4d35c5ac640e894e662ed7caefc66,2023-02-07T17:09:29Z,3,,04094e04734c44a1be6d8a7a45fcc63d
spotify:track:0uLlFekr8nKMj960xHKPYx,08e4d35c5ac640e894e662ed7caefc66,2023-02-07T17:09:29Z,2,What a nice voice 😌🌻,04094e04734c44a1be6d8a7a45fcc63d
spotify:track:6eCRzs9SDrp6YRqU4y2Fj1,e305e2cab85b4f929234bfdf98d6c6d0,2023-02-07T19:31:54Z,1,,04094e04734c44a1be6d8a7a45fcc63d
spotify:track:69G23r7h9ZunhFi1ZZ27z0,e305e2cab85b4f929234bfdf98d6c6d0,2023-02-07T19:31:54Z,2,,04094e04734c44a1be6d8a7a45fcc63d
spotify:track:5cK25ep6ObZeFLNKWDPRwo,e305e2cab85b4f929234bfdf98d6c6d0,2023-02-07T19:31:54Z,1,,04094e04734c44a1be6d8a7a45fcc63d
spotify:track:5aDZOMeCa6VuKJSENFsuGx,e305e2cab85b4f929234bfdf98d6c6d0,2023-02-07T19:31:54Z,4,,04094e04734c44a1be6d8a7a45fcc63d
spotify:track:2CL9DIH08V6ZrpsmDMcZxM,e305e2cab85b4f929234bfdf98d6c6d0,2023-02-07T19:31:54Z,4,,04094e04734c44a1be6d8a7a45fcc63d
spotify:track:0uLlFekr8nKMj960xHKPYx,e305e2cab85b4f929234bfdf98d6c6d0,2023-02-07T19:31:54Z,4,,04094e04734c44a1be6d8a7a45fcc63d
spotify:track:0u9EI8zmr2QMuJLMiQFUIn,e305e2cab85b4f929234bfdf98d6c6d0,2023-02-07T19:31:54Z,3,,04094e04734c44a1be6d8a7a45fcc63d
spotify:track:08z9MFpglog3RoVaXYJjGr,e305e2cab85b4f929234bfdf98d6c6d0,2023-02-07T19:31:54Z,1,,04094e04734c44a1be6d8a7a45fcc63d
spotify:track:0u9EI8zmr2QMuJLMiQFUIn,e1e3b5e4480d48929de8803f29c0e1bf,2023-02-07T23:04:32Z,1,,04094e04734c44a1be6d8a7a45fcc63d
spotify:track:0pVGrO9sRGKYLmxkgtNHsx,e1e3b5e4480d48929de8803f29c0e1bf,2023-02-07T23:04:32Z,2,,04094e04734c44a1be6d8a7a45fcc63d
spotify:track:7goFhrbCC2m2HI3EbBYgU4,e1e3b5e4480d48929de8803f29c0e1bf,2023-02-07T23:04:32Z,1,,04094e04734c44a1be6d8a7a45fcc63d
spotify:track:6eCRzs9SDrp6YRqU4y2Fj1,e1e3b5e4480d48929de8803f29c0e1bf,2023-02-07T23:04:32Z,2,,04094e04734c44a1be6d8a7a45fcc63d
spotify:track:69G23r7h9ZunhFi1ZZ27z0,e1e3b5e4480d48929de8803f29c0e1bf,2023-02-07T23:04:32Z,3,,04094e04734c44a1be6d8a7a45fcc63d
spotify:track:66V6X8rtqAWgcjek6sUqz7,e1e3b5e4480d48929de8803f29c0e1bf,2023-02-07T23:04:32Z,2,,04094e04734c44a1be6d8a7a45fcc63d
spotify:track:5cK25ep6ObZeFLNKWDPRwo,e1e3b5e4480d48929de8803f29c0e1bf,2023-02-07T23:04:32Z,2,,04094e04734c44a1be6d8a7a45fcc63d
spotify:track:5aDZOMeCa6VuKJSENFsuGx,e1e3b5e4480d48929de8803f29c0e1bf,2023-02-07T23:04:32Z,2,,04094e04734c44a1be6d8a7a45fcc63d
spotify:track:4lZ0jJ18JHo9GR4SK5s0nZ,e1e3b5e4480d48929de8803f29c0e1bf,2023-02-07T23:04:32Z,3,,04094e04734c44a1be6d8a7a45fcc63d
spotify:track:0uLlFekr8nKMj960xHKPYx,e1e3b5e4480d48929de8803f29c0e1bf,2023-02-07T23:04:32Z,2,,04094e04734c44a1be6d8a7a45fcc63d
spotify:track:6eCRzs9SDrp6YRqU4y2Fj1,bdd60b40c4ca4c78a0cbf518560cd06c,2023-02-08T00:10:22Z,2,,04094e04734c44a1be6d8a7a45fcc63d
spotify:track:69G23r7h9ZunhFi1ZZ27z0,bdd60b40c4ca4c78a0cbf518560cd06c,2023-02-08T00:10:22Z,2,,04094e04734c44a1be6d8a7a45fcc63d
spotify:track:66V6X8rtqAWgcjek6sUqz7,bdd60b40c4ca4c78a0cbf518560cd06c,2023-02-08T00:10:22Z,1,,04094e04734c44a1be6d8a7a45fcc63d
spotify:track:2CL9DIH08V6ZrpsmDMcZxM,bdd60b40c4ca4c78a0cbf518560cd06c,2023-02-08T00:10:22Z,3,,04094e04734c44a1be6d8a7a45fcc63d
spotify:track:0uLlFekr8nKMj960xHKPYx,bdd60b40c4ca4c78a0cbf518560cd06c,2023-02-08T00:10:22Z,3,,04094e04734c44a1be6d8a7a45fcc63d
spotify:track:0u9EI8zmr2QMuJLMiQFUIn,bdd60b40c4ca4c78a0cbf518560cd06c,2023-02-08T00:10:22Z,1,,04094e04734c44a1be6d8a7a45fcc63d
spotify:track:0pVGrO9sRGKYLmxkgtNHsx,bdd60b40c4ca4c78a0cbf518560cd06c,2023-02-08T00:10:22Z,3,,04094e04734c44a1be6d8a7a45fcc63d
spotify:track:08z9MFpglog3RoVaXYJjGr,bdd60b40c4ca4c78a0cbf518560cd06c,2023-02-08T00:10:22Z,5,"""You made shit stupider than it's ever been in the past"" is an incredible lyric",04094e04734c44a1be6d8a7a45fcc63d
spotify:track:66V6X8rtqAWgcjek6sUqz7,5be35bf564744df2a445fae855878c05,2023-02-08T03:36:52Z,4,,04094e04734c44a1be6d8a7a45fcc63d
