Spotify URI,Voter ID,Created,Points Assigned,Comment,Round ID
spotify:track:7kC97zPE0PxrcItXyGdk8P,e305e2cab85b4f929234bfdf98d6c6d0,2022-12-28T01:11:44Z,3,,e39030bb20134bbea53e08005c4b4225
spotify:track:05JqOBN6XW4eFUVQlgR0I3,e305e2cab85b4f929234bfdf98d6c6d0,2022-12-28T01:11:44Z,2,,e39030bb20134bbea53e08005c4b4225
spotify:track:0PaOYkEinHPDxK4yq7sR5l,e305e2cab85b4f929234bfdf98d6c6d0,2022-12-28T01:11:44Z,1,,e39030bb20134bbea53e08005c4b4225
spotify:track:0sQNqu37YQQSI3K0ueswyA,e305e2cab85b4f929234bfdf98d6c6d0,2022-12-28T01:11:44Z,3,,e39030bb20134bbea53e08005c4b4225
spotify:track:2ngVZZGrIYAxyxaA2QcWTB,e305e2cab85b4f929234bfdf98d6c6d0,2022-12-28T01:11:44Z,3,,e39030bb20134bbea53e08005c4b4225
spotify:track:3mtIUX9LrCpIUiAAv9SD4a,e305e2cab85b4f929234bfdf98d6c6d0,2022-12-28T01:11:44Z,1,,e39030bb20134bbea53e08005c4b4225
spotify:track:4KROoGIaPaR1pBHPnR3bwC,e305e2cab85b4f929234bfdf98d6c6d0,2022-12-28T01:11:44Z,2,,e39030bb20134bbea53e08005c4b4225
spotify:track:6bJQ6q5vZNzaym02HqN5ga,e305e2cab85b4f929234bfdf98d6c6d0,2022-12-28T01:11:44Z,1,,e39030bb20134bbea53e08005c4b4225
spotify:track:6t0gfnZ1BhgFvufmXwuqh2,e305e2cab85b4f929234bfdf98d6c6d0,2022-12-28T01:11:44Z,2,,e39030bb20134bbea53e08005c4b4225
spotify:track:6zMvgmM63siN2yPveKagFD,e305e2cab85b4f929234bfdf98d6c6d0,2022-12-28T01:11:44Z,1,I love Josh Gondelman! And I agree he has a very happiness-inducing voice. That all having been said.....,e39030bb20134bbea53e08005c4b4225
spotify:track:7H8OEVxkCgIvAvWp1MZBxw,e305e2cab85b4f929234bfdf98d6c6d0,2022-12-28T01:11:44Z,1,,e39030bb20134bbea53e08005c4b4225
spotify:track:6zsD8Gf45jjViGarbyPaAy,08e4d35c5ac640e894e662ed7caefc66,2022-12-28T01:18:43Z,2,,e39030bb20134bbea53e08005c4b4225
spotify:track:0PaOYkEinHPDxK4yq7sR5l,08e4d35c5ac640e894e662ed7caefc66,2022-12-28T01:18:43Z,3,,e39030bb20134bbea53e08005c4b4225
spotify:track:2ngVZZGrIYAxyxaA2QcWTB,08e4d35c5ac640e894e662ed7caefc66,2022-12-28T01:18:43Z,3,,e39030bb20134bbea53e08005c4b4225
