Spotify URI,Voter ID,Created,Points Assigned,Comment,Round ID
spotify:track:1k2QsOFTx8kV7zMrHXgxJP,488c42f9d7e948a188f671fe126eb74a,2023-03-29T19:04:10Z,5,,7e3268b5dcc5414385d800c5ef583509
spotify:track:3A0cAzFKPefBCz7Z02UnnO,488c42f9d7e948a188f671fe126eb74a,2023-03-29T19:04:10Z,1,,7e3268b5dcc5414385d800c5ef583509
spotify:track:3r7p1yUo7SZIU8xPZS1UC9,488c42f9d7e948a188f671fe126eb74a,2023-03-29T19:04:10Z,2,,7e3268b5dcc5414385d800c5ef583509
spotify:track:48XkVAagIoQHCsOlJtXUd5,488c42f9d7e948a188f671fe126eb74a,2023-03-29T19:04:10Z,2,,7e3268b5dcc5414385d800c5ef583509
spotify:track:4bp2wYweUPvsBrQfntdYcr,488c42f9d7e948a188f671fe126eb74a,2023-03-29T19:04:10Z,4,,7e3268b5dcc5414385d800c5ef583509
spotify:track:4l0HxP8wm5iWHqo9myvFsm,488c42f9d7e948a188f671fe126eb74a,2023-03-29T19:04:10Z,4,,7e3268b5dcc5414385d800c5ef583509
spotify:track:4lhhYqzREcts4uOOqWHjRJ,488c42f9d7e948a188f671fe126eb74a,2023-03-29T19:04:10Z,1,,7e3268b5dcc5414385d800c5ef583509
spotify:track:4wtxSmTTeg6CiuhwIVKv0b,488c42f9d7e948a188f671fe126eb74a,2023-03-29T19:04:10Z,1,"Like this song, but the amount of times it's been used for Christmas commercials has carved a deep, snowy groove in my brain",7e3268b5dcc5414385d800c5ef583509
spotify:track:1k2QsOFTx8kV7zMrHXgxJP,e305e2cab85b4f929234bfdf98d6c6d0,2023-03-29T20:59:22Z,7,"I tried to submit ""I Like Birds"" from the same album, but I got the orange warning.......and this time I didn't plow straight through it (I guess I must be in my babyface arc right now)",7e3268b5dcc5414385d800c5ef583509
spotify:track:3A0cAzFKPefBCz7Z02UnnO,e305e2cab85b4f929234bfdf98d6c6d0,2023-03-29T20:59:22Z,1,,7e3268b5dcc5414385d800c5ef583509
spotify:track:3r7p1yUo7SZIU8xPZS1UC9,e305e2cab85b4f929234bfdf98d6c6d0,2023-03-29T20:59:22Z,4,,7e3268b5dcc5414385d800c5ef583509
spotify:track:48XkVAagIoQHCsOlJtXUd5,e305e2cab85b4f929234bfdf98d6c6d0,2023-03-29T20:59:22Z,1,,7e3268b5dcc5414385d800c5ef583509
spotify:track:4l0HxP8wm5iWHqo9myvFsm,e305e2cab85b4f929234bfdf98d6c6d0,2023-03-29T20:59:22Z,4,,7e3268b5dcc5414385d800c5ef583509
spotify:track:4lhhYqzREcts4uOOqWHjRJ,e305e2cab85b4f929234bfdf98d6c6d0,2023-03-29T20:59:22Z,2,,7e3268b5dcc5414385d800c5ef583509
spotify:track:6jFZuaSEkPHtfp1eCK93Gp,e305e2cab85b4f929234bfdf98d6c6d0,2023-03-29T20:59:22Z,1,,7e3268b5dcc5414385d800c5ef583509
spotify:track:1k2QsOFTx8kV7zMrHXgxJP,bdd60b40c4ca4c78a0cbf518560cd06c,2023-03-30T03:05:28Z,5,Great choice ,7e3268b5dcc5414385d800c5ef583509
spotify:track:3A0cAzFKPefBCz7Z02UnnO,bdd60b40c4ca4c78a0cbf518560cd06c,2023-03-30T03:05:28Z,3,,7e3268b5dcc5414385d800c5ef583509
spotify:track:3r7p1yUo7SZIU8xPZS1UC9,bdd60b40c4ca4c78a0cbf518560cd06c,2023-03-30T03:05:28Z,2,,7e3268b5dcc5414385d800c5ef583509
spotify:track:48XkVAagIoQHCsOlJtXUd5,bdd60b40c4ca4c78a0cbf518560cd06c,2023-03-30T03:05:28Z,2,,7e3268b5dcc5414385d800c5ef583509
spotify:track:4bp2wYweUPvsBrQfntdYcr,bdd60b40c4ca4c78a0cbf518560cd06c,2023-03-30T03:05:28Z,3,,7e3268b5dcc5414385d800c5ef583509
spotify:track:4l0HxP8wm5iWHqo9myvFsm,bdd60b40c4ca4c78a0cbf518560cd06c,2023-03-30T03:05:28Z,4,,7e3268b5dcc5414385d800c5ef583509
spotify:track:6jFZuaSEkPHtfp1eCK93Gp,bdd60b40c4ca4c78a0cbf518560cd06c,2023-03-30T03:05:28Z,1,,7e3268b5dcc5414385d800c5ef583509
