Spotify URI,Voter ID,Created,Points Assigned,Comment,Round ID
spotify:track:1g1NBeyibyCJMgSfsjuyfS,9885fc6ccffc4dd198f2ba810d533ea6,2025-09-18T15:36:26Z,3,,0a9dac759c584cc4810c6697db05d118
spotify:track:0ZfZaT7NByalxa6bct5G67,9885fc6ccffc4dd198f2ba810d533ea6,2025-09-18T15:36:26Z,3,,0a9dac759c584cc4810c6697db05d118
spotify:track:0Qf280hQZTsB5qQVX7T0bl,9885fc6ccffc4dd198f2ba810d533ea6,2025-09-18T15:36:26Z,4,,0a9dac759c584cc4810c6697db05d118
spotify:track:7jKc7fA6asnMoc8BS7ebj2,9885fc6ccffc4dd198f2ba810d533ea6,2025-09-18T15:36:26Z,2,,0a9dac759c584cc4810c6697db05d118
spotify:track:6Jub05dvpbF4Im83NqMCUg,9885fc6ccffc4dd198f2ba810d533ea6,2025-09-18T15:36:26Z,4,,0a9dac759c584cc4810c6697db05d118
spotify:track:5qOAIBSLC62Fq5QsTz7f73,9885fc6ccffc4dd198f2ba810d533ea6,2025-09-18T15:36:26Z,3,,0a9dac759c584cc4810c6697db05d118
spotify:track:5l5qXM8M1BRBy9m8jZSe2t,9885fc6ccffc4dd198f2ba810d533ea6,2025-09-18T15:36:26Z,1,"This isn’t really that cheerful, tho.",0a9dac759c584cc4810c6697db05d118
spotify:track:500h8jAdr7LvzzXlm1qxtK,9885fc6ccffc4dd198f2ba810d533ea6,2025-09-18T15:36:26Z,5,Somehow the Ozempic connection makes it work more,0a9dac759c584cc4810c6697db05d118
spotify:track:47gmoUrZV3w20JAnQOZMcO,9885fc6ccffc4dd198f2ba810d533ea6,2025-09-18T15:36:26Z,3,,0a9dac759c584cc4810c6697db05d118
spotify:track:31wbrGVQNygonRurnDrNF0,9885fc6ccffc4dd198f2ba810d533ea6,2025-09-18T15:36:26Z,2,,0a9dac759c584cc4810c6697db05d118
spotify:track:5qOAIBSLC62Fq5QsTz7f73,2ec875e45c3449718c71af2281043ff5,2025-09-19T03:03:45Z,3,,0a9dac759c584cc4810c6697db05d118
spotify:track:6Jub05dvpbF4Im83NqMCUg,2ec875e45c3449718c71af2281043ff5,2025-09-19T03:03:45Z,4,,0a9dac759c584cc4810c6697db05d118
spotify:track:7jKc7fA6asnMoc8BS7ebj2,2ec875e45c3449718c71af2281043ff5,2025-09-19T03:03:45Z,6,,0a9dac759c584cc4810c6697db05d118
spotify:track:0Qf280hQZTsB5qQVX7T0bl,2ec875e45c3449718c71af2281043ff5,2025-09-19T03:03:45Z,5,,0a9dac759c584cc4810c6697db05d118
spotify:track:0ZfZaT7NByalxa6bct5G67,2ec875e45c3449718c71af2281043ff5,2025-09-19T03:03:45Z,3,,0a9dac759c584cc4810c6697db05d118
spotify:track:1g1NBeyibyCJMgSfsjuyfS,2ec875e45c3449718c71af2281043ff5,2025-09-19T03:03:45Z,2,,0a9dac759c584cc4810c6697db05d118
spotify:track:31wbrGVQNygonRurnDrNF0,2ec875e45c3449718c71af2281043ff5,2025-09-19T03:03:45Z,1,,0a9dac759c584cc4810c6697db05d118
spotify:track:47gmoUrZV3w20JAnQOZMcO,2ec875e45c3449718c71af2281043ff5,2025-09-19T03:03:45Z,2,,0a9dac759c584cc4810c6697db05d118
spotify:track:500h8jAdr7LvzzXlm1qxtK,2ec875e45c3449718c71af2281043ff5,2025-09-19T03:03:45Z,2,,0a9dac759c584cc4810c6697db05d118
spotify:track:5le4sn0iMcnKU56bdmNzso,2ec875e45c3449718c71af2281043ff5,2025-09-19T03:03:45Z,2,,0a9dac759c584cc4810c6697db05d118
spotify:track:31wbrGVQNygonRurnDrNF0,8488014f1ae545f5b57a9e641f9b1ace,2025-09-19T05:18:25Z,0,Not upbeat enough for me personally ,0a9dac759c584cc4810c6697db05d118
spotify:track:1g1NBeyibyCJMgSfsjuyfS,8488014f1ae545f5b57a9e641f9b1ace,2025-09-19T05:18:25Z,3,,0a9dac759c584cc4810c6697db05d118
spotify:track:0Qf280hQZTsB5qQVX7T0bl,8488014f1ae545f5b57a9e641f9b1ace,2025-09-19T05:18:25Z,2,Love TMBG. I never realized before how much this reminds me of Dead Milkmen doing reggae ,0a9dac759c584cc4810c6697db05d118
spotify:track:7jKc7fA6asnMoc8BS7ebj2,8488014f1ae545f5b57a9e641f9b1ace,2025-09-19T05:18:25Z,3,,0a9dac759c584cc4810c6697db05d118
spotify:track:6Jub05dvpbF4Im83NqMCUg,8488014f1ae545f5b57a9e641f9b1ace,2025-09-19T05:18:25Z,7,Holy shit CORRECT,0a9dac759c584cc4810c6697db05d118
spotify:track:5qOAIBSLC62Fq5QsTz7f73,8488014f1ae545f5b57a9e641f9b1ace,2025-09-19T05:18:25Z,2,,0a9dac759c584cc4810c6697db05d118
spotify:track:5le4sn0iMcnKU56bdmNzso,8488014f1ae545f5b57a9e641f9b1ace,2025-09-19T05:18:25Z,2,"Close, but needs a little more edge, and a little less smooth ",0a9dac759c584cc4810c6697db05d118
spotify:track:5l5qXM8M1BRBy9m8jZSe2t,8488014f1ae545f5b57a9e641f9b1ace,2025-09-19T05:18:25Z,2,Want to give it more points but just not upbeat enough for me ,0a9dac759c584cc4810c6697db05d118
spotify:track:500h8jAdr7LvzzXlm1qxtK,8488014f1ae545f5b57a9e641f9b1ace,2025-09-19T05:18:25Z,5,,0a9dac759c584cc4810c6697db05d118
spotify:track:47gmoUrZV3w20JAnQOZMcO,8488014f1ae545f5b57a9e641f9b1ace,2025-09-19T05:18:25Z,4,"I think if Tarantino was ten years younger, this definitely would have happened. Or maybe if he had directed True Romance himself ",0a9dac759c584cc4810c6697db05d118
spotify:track:5l5qXM8M1BRBy9m8jZSe2t,58386a2a504f4fd08caed77112bedc82,2025-09-19T05:52:11Z,1,,0a9dac759c584cc4810c6697db05d118
spotify:track:5le4sn0iMcnKU56bdmNzso,58386a2a504f4fd08caed77112bedc82,2025-09-19T05:52:11Z,5,,0a9dac759c584cc4810c6697db05d118
spotify:track:5qOAIBSLC62Fq5QsTz7f73,58386a2a504f4fd08caed77112bedc82,2025-09-19T05:52:11Z,5,,0a9dac759c584cc4810c6697db05d118
spotify:track:0Qf280hQZTsB5qQVX7T0bl,58386a2a504f4fd08caed77112bedc82,2025-09-19T05:52:11Z,1,,0a9dac759c584cc4810c6697db05d118
spotify:track:6Jub05dvpbF4Im83NqMCUg,58386a2a504f4fd08caed77112bedc82,2025-09-19T05:52:11Z,1,,0a9dac759c584cc4810c6697db05d118
spotify:track:7jKc7fA6asnMoc8BS7ebj2,58386a2a504f4fd08caed77112bedc82,2025-09-19T05:52:11Z,5,,0a9dac759c584cc4810c6697db05d118
spotify:track:0ZfZaT7NByalxa6bct5G67,58386a2a504f4fd08caed77112bedc82,2025-09-19T05:52:11Z,5,,0a9dac759c584cc4810c6697db05d118
spotify:track:1g1NBeyibyCJMgSfsjuyfS,58386a2a504f4fd08caed77112bedc82,2025-09-19T05:52:11Z,1,,0a9dac759c584cc4810c6697db05d118
spotify:track:31wbrGVQNygonRurnDrNF0,58386a2a504f4fd08caed77112bedc82,2025-09-19T05:52:11Z,1,,0a9dac759c584cc4810c6697db05d118
spotify:track:500h8jAdr7LvzzXlm1qxtK,58386a2a504f4fd08caed77112bedc82,2025-09-19T05:52:11Z,5,,0a9dac759c584cc4810c6697db05d118
spotify:track:1g1NBeyibyCJMgSfsjuyfS,fd4c3b50daf548ffa16be6f215d5b883,2025-09-19T07:11:20Z,5,"This song is SO great but I would have loved you to give us more of the visual here! The band is called Sleigh Bells - it could have been Slay Bells, the all female assassin movie set at Christmas to act as a yearly contender against Die Hard",0a9dac759c584cc4810c6697db05d118
spotify:track:0Qf280hQZTsB5qQVX7T0bl,fd4c3b50daf548ffa16be6f215d5b883,2025-09-19T07:11:20Z,5,"I think this could really work but I would have liked to hear more about your vision.  Upon listen immediately my gf said this could be over an all muppet remake of Reservoir Dogs where Tim Roth is still a human. Boom, you're welcome.",0a9dac759c584cc4810c6697db05d118
spotify:track:0ZfZaT7NByalxa6bct5G67,fd4c3b50daf548ffa16be6f215d5b883,2025-09-19T07:11:20Z,9,This feels like the best John Wick movie ever made. absolutely fantastic choice. I love everything about this,0a9dac759c584cc4810c6697db05d118
spotify:track:31wbrGVQNygonRurnDrNF0,fd4c3b50daf548ffa16be6f215d5b883,2025-09-19T07:11:20Z,0,"No comment??? And I don't feel this is the right vibe for what we're looking for, I can see what you were going for  but unfortunately the only movie I see this in is Juno",0a9dac759c584cc4810c6697db05d118
spotify:track:47gmoUrZV3w20JAnQOZMcO,fd4c3b50daf548ffa16be6f215d5b883,2025-09-19T07:11:20Z,2,This is a good pick for the prompt but something about it feels too obvious... I wouldn't be surprised to hear it has been done? Which still wouldn't deny it being a good choice but...... bit on the nose,0a9dac759c584cc4810c6697db05d118
spotify:track:500h8jAdr7LvzzXlm1qxtK,fd4c3b50daf548ffa16be6f215d5b883,2025-09-19T07:11:20Z,4,"What do you mean Ozempic song??? Are they advertising Ozempic with THIS song??? Omfg.... However, I do think this is a very good choice. Would have liked to hear more about the murder itself in your comment but I can see how it could work. Perhaps a magician who really does saw the woman in half in front of a live audience and the slow motion is the horrified faces of the audience as he maniacally smiles with blood spurting all over him",0a9dac759c584cc4810c6697db05d118
