Spotify URI,Voter ID,Created,Points Assigned,Comment,Round ID
spotify:track:09ttHg3ZNVgDlYBZa1ZBw0,8488014f1ae545f5b57a9e641f9b1ace,2025-07-12T08:47:41Z,1,"Great song by a great band, but I feel like this is the song people always pick, so only one point",ffff4b5e495c416598db8a58ef5d5e1e
spotify:track:1sWYVBg7ix2WAq43J9nY7E,8488014f1ae545f5b57a9e641f9b1ace,2025-07-12T08:47:41Z,2,,ffff4b5e495c416598db8a58ef5d5e1e
spotify:track:1u8lE1YTkgQrXnMpPpVUC6,8488014f1ae545f5b57a9e641f9b1ace,2025-07-12T08:47:41Z,2,"(in Butt-head voice) ""Huh huh huh. She's angst-filled"" ",ffff4b5e495c416598db8a58ef5d5e1e
spotify:track:2FkaJLh6XOW89prNsJvsdq,8488014f1ae545f5b57a9e641f9b1ace,2025-07-12T08:47:41Z,1,,ffff4b5e495c416598db8a58ef5d5e1e
spotify:track:2zf1izCOz2F22PF27uhxRF,8488014f1ae545f5b57a9e641f9b1ace,2025-07-12T08:47:41Z,1,,ffff4b5e495c416598db8a58ef5d5e1e
spotify:track:3caRFTnvIzPw6wlbwsZt2x,8488014f1ae545f5b57a9e641f9b1ace,2025-07-12T08:47:41Z,1,,ffff4b5e495c416598db8a58ef5d5e1e
spotify:track:6FVeZfWkYtDiyyq93dBSXU,8488014f1ae545f5b57a9e641f9b1ace,2025-07-12T08:47:41Z,1,,ffff4b5e495c416598db8a58ef5d5e1e
spotify:track:75ZVHrrqaZS96DcI4ZJnfe,8488014f1ae545f5b57a9e641f9b1ace,2025-07-12T08:47:41Z,1,,ffff4b5e495c416598db8a58ef5d5e1e
spotify:track:09ttHg3ZNVgDlYBZa1ZBw0,9885fc6ccffc4dd198f2ba810d533ea6,2025-07-13T18:06:55Z,5,,ffff4b5e495c416598db8a58ef5d5e1e
spotify:track:1sWYVBg7ix2WAq43J9nY7E,9885fc6ccffc4dd198f2ba810d533ea6,2025-07-13T18:06:55Z,2,,ffff4b5e495c416598db8a58ef5d5e1e
spotify:track:2FkaJLh6XOW89prNsJvsdq,9885fc6ccffc4dd198f2ba810d533ea6,2025-07-13T18:06:55Z,2,,ffff4b5e495c416598db8a58ef5d5e1e
spotify:track:3caRFTnvIzPw6wlbwsZt2x,9885fc6ccffc4dd198f2ba810d533ea6,2025-07-13T18:06:55Z,5,,ffff4b5e495c416598db8a58ef5d5e1e
spotify:track:52NFoPnzxOKPIcJIQ9mb5Q,9885fc6ccffc4dd198f2ba810d533ea6,2025-07-13T18:06:55Z,1,,ffff4b5e495c416598db8a58ef5d5e1e
spotify:track:5YchWqopGn7ZS7vSjdKLsC,9885fc6ccffc4dd198f2ba810d533ea6,2025-07-13T18:06:55Z,5,,ffff4b5e495c416598db8a58ef5d5e1e
spotify:track:6FVeZfWkYtDiyyq93dBSXU,9885fc6ccffc4dd198f2ba810d533ea6,2025-07-13T18:06:55Z,3,,ffff4b5e495c416598db8a58ef5d5e1e
spotify:track:6VFMbZtngW63jusMV2SjZg,9885fc6ccffc4dd198f2ba810d533ea6,2025-07-13T18:06:55Z,2,,ffff4b5e495c416598db8a58ef5d5e1e
spotify:track:75ZVHrrqaZS96DcI4ZJnfe,9885fc6ccffc4dd198f2ba810d533ea6,2025-07-13T18:06:55Z,5,,ffff4b5e495c416598db8a58ef5d5e1e
spotify:track:09ttHg3ZNVgDlYBZa1ZBw0,1dacffd0545140b2970d73e29fe6cf33,2025-07-14T12:43:29Z,3,,ffff4b5e495c416598db8a58ef5d5e1e
spotify:track:1sWYVBg7ix2WAq43J9nY7E,1dacffd0545140b2970d73e29fe6cf33,2025-07-14T12:43:29Z,3,,ffff4b5e495c416598db8a58ef5d5e1e
spotify:track:1u8lE1YTkgQrXnMpPpVUC6,1dacffd0545140b2970d73e29fe6cf33,2025-07-14T12:43:29Z,7,Yes it does,ffff4b5e495c416598db8a58ef5d5e1e
spotify:track:2FkaJLh6XOW89prNsJvsdq,1dacffd0545140b2970d73e29fe6cf33,2025-07-14T12:43:29Z,6,,ffff4b5e495c416598db8a58ef5d5e1e
spotify:track:2zf1izCOz2F22PF27uhxRF,1dacffd0545140b2970d73e29fe6cf33,2025-07-14T12:43:29Z,1,,ffff4b5e495c416598db8a58ef5d5e1e
spotify:track:3caRFTnvIzPw6wlbwsZt2x,1dacffd0545140b2970d73e29fe6cf33,2025-07-14T12:43:29Z,1,,ffff4b5e495c416598db8a58ef5d5e1e
spotify:track:52NFoPnzxOKPIcJIQ9mb5Q,1dacffd0545140b2970d73e29fe6cf33,2025-07-14T12:43:29Z,3,,ffff4b5e495c416598db8a58ef5d5e1e
spotify:track:5YchWqopGn7ZS7vSjdKLsC,1dacffd0545140b2970d73e29fe6cf33,2025-07-14T12:43:29Z,3,,ffff4b5e495c416598db8a58ef5d5e1e
spotify:track:6VFMbZtngW63jusMV2SjZg,1dacffd0545140b2970d73e29fe6cf33,2025-07-14T12:43:29Z,1,,ffff4b5e495c416598db8a58ef5d5e1e
spotify:track:75ZVHrrqaZS96DcI4ZJnfe,1dacffd0545140b2970d73e29fe6cf33,2025-07-14T12:43:29Z,2,,ffff4b5e495c416598db8a58ef5d5e1e
spotify:track:09ttHg3ZNVgDlYBZa1ZBw0,2ec875e45c3449718c71af2281043ff5,2025-07-14T15:14:18Z,3,,ffff4b5e495c416598db8a58ef5d5e1e
spotify:track:1sWYVBg7ix2WAq43J9nY7E,2ec875e45c3449718c71af2281043ff5,2025-07-14T15:14:18Z,3,,ffff4b5e495c416598db8a58ef5d5e1e
spotify:track:1u8lE1YTkgQrXnMpPpVUC6,2ec875e45c3449718c71af2281043ff5,2025-07-14T15:14:18Z,2,,ffff4b5e495c416598db8a58ef5d5e1e
spotify:track:2FkaJLh6XOW89prNsJvsdq,2ec875e45c3449718c71af2281043ff5,2025-07-14T15:14:18Z,4,,ffff4b5e495c416598db8a58ef5d5e1e
spotify:track:2zf1izCOz2F22PF27uhxRF,2ec875e45c3449718c71af2281043ff5,2025-07-14T15:14:18Z,3,,ffff4b5e495c416598db8a58ef5d5e1e
spotify:track:3caRFTnvIzPw6wlbwsZt2x,2ec875e45c3449718c71af2281043ff5,2025-07-14T15:14:18Z,3,,ffff4b5e495c416598db8a58ef5d5e1e
spotify:track:52NFoPnzxOKPIcJIQ9mb5Q,2ec875e45c3449718c71af2281043ff5,2025-07-14T15:14:18Z,4,,ffff4b5e495c416598db8a58ef5d5e1e
