Spotify URI,Voter ID,Created,Points Assigned,Comment,Round ID
spotify:track:1VpTwecl7EbQiGyVsvwFQE,58386a2a504f4fd08caed77112bedc82,2024-10-16T01:07:34Z,4,,170be816555a48ef9fc423b074e2d478
spotify:track:2k9d061naTMIOfXPUfayfH,58386a2a504f4fd08caed77112bedc82,2024-10-16T01:07:34Z,3,,170be816555a48ef9fc423b074e2d478
spotify:track:3vEmpJQC2p8h0U3OiBufQm,58386a2a504f4fd08caed77112bedc82,2024-10-16T01:07:34Z,5,,170be816555a48ef9fc423b074e2d478
spotify:track:4cxvludVmQxryrnx1m9FqL,58386a2a504f4fd08caed77112bedc82,2024-10-16T01:07:34Z,3,,170be816555a48ef9fc423b074e2d478
spotify:track:4fjoVaA7XAqyGFvtQRuJsU,58386a2a504f4fd08caed77112bedc82,2024-10-16T01:07:34Z,5,,170be816555a48ef9fc423b074e2d478
spotify:track:4vytcXMhsRRwXsBpM3pUhj,58386a2a504f4fd08caed77112bedc82,2024-10-16T01:07:34Z,5,,170be816555a48ef9fc423b074e2d478
spotify:track:5AwS3yu3w9BT2eHBMnFDLc,58386a2a504f4fd08caed77112bedc82,2024-10-16T01:07:34Z,1,,170be816555a48ef9fc423b074e2d478
spotify:track:0quPDPoMCsBj6Maqjox6Le,58386a2a504f4fd08caed77112bedc82,2024-10-16T01:07:34Z,4,,170be816555a48ef9fc423b074e2d478
spotify:track:07qiBXXkbBWcwycv29xKju,3630bcadabb7433e8bf5b9bc5ab1e114,2024-10-16T12:51:16Z,2,,170be816555a48ef9fc423b074e2d478
spotify:track:0Dpym4HnwYF2HH9pTOMZuK,3630bcadabb7433e8bf5b9bc5ab1e114,2024-10-16T12:51:16Z,6,,170be816555a48ef9fc423b074e2d478
spotify:track:0jnI2o0HKJrRglMwp3nIVJ,3630bcadabb7433e8bf5b9bc5ab1e114,2024-10-16T12:51:16Z,1,,170be816555a48ef9fc423b074e2d478
spotify:track:0KzAbK6nItSqNh8q70tb0K,3630bcadabb7433e8bf5b9bc5ab1e114,2024-10-16T12:51:16Z,1,,170be816555a48ef9fc423b074e2d478
