Spotify URI,Voter ID,Created,Points Assigned,Comment,Round ID
spotify:track:0Coai3QxvjCXWMhVN1hpgE,8488014f1ae545f5b57a9e641f9b1ace,2025-04-27T08:22:19Z,1,,9a4d5f453c394ba49ec6cae991956f55
spotify:track:1tuwC1Ob5vnYZhvg3zyzJg,8488014f1ae545f5b57a9e641f9b1ace,2025-04-27T08:22:19Z,2,,9a4d5f453c394ba49ec6cae991956f55
spotify:track:2wUlYDGGXlSvm2NkGj0Qio,8488014f1ae545f5b57a9e641f9b1ace,2025-04-27T08:22:19Z,1,,9a4d5f453c394ba49ec6cae991956f55
spotify:track:39GlvOWOpXXPmQPDnQcpV5,8488014f1ae545f5b57a9e641f9b1ace,2025-04-27T08:22:19Z,1,,9a4d5f453c394ba49ec6cae991956f55
spotify:track:4t0Pj3iBnSCZv5pDEPNmzG,8488014f1ae545f5b57a9e641f9b1ace,2025-04-27T08:22:19Z,0,Woof. You must have wrote this while buzzed. ,9a4d5f453c394ba49ec6cae991956f55
spotify:track:5ZLUm9eab8y3tqQ1OhQSHI,8488014f1ae545f5b57a9e641f9b1ace,2025-04-27T08:22:19Z,1,,9a4d5f453c394ba49ec6cae991956f55
spotify:track:6SIV02mskzzc3KXK7t4NHj,8488014f1ae545f5b57a9e641f9b1ace,2025-04-27T08:22:19Z,2,,9a4d5f453c394ba49ec6cae991956f55
spotify:track:75z2YLg5Lkqf6qL9XOY8tV,8488014f1ae545f5b57a9e641f9b1ace,2025-04-27T08:22:19Z,2,,9a4d5f453c394ba49ec6cae991956f55
spotify:track:1tuwC1Ob5vnYZhvg3zyzJg,9885fc6ccffc4dd198f2ba810d533ea6,2025-04-27T18:52:28Z,6,This is the vibe for sure,9a4d5f453c394ba49ec6cae991956f55
spotify:track:28LRSVfLH4wJN8MRsoyr8z,9885fc6ccffc4dd198f2ba810d533ea6,2025-04-27T18:52:28Z,2,,9a4d5f453c394ba49ec6cae991956f55
spotify:track:2m1hi0nfMR9vdGC8UcrnwU,9885fc6ccffc4dd198f2ba810d533ea6,2025-04-27T18:52:28Z,1,,9a4d5f453c394ba49ec6cae991956f55
spotify:track:2wUlYDGGXlSvm2NkGj0Qio,9885fc6ccffc4dd198f2ba810d533ea6,2025-04-27T18:52:28Z,6,Points for food,9a4d5f453c394ba49ec6cae991956f55
spotify:track:39GlvOWOpXXPmQPDnQcpV5,9885fc6ccffc4dd198f2ba810d533ea6,2025-04-27T18:52:28Z,0,This kind of already sounds like an adult weird al song,9a4d5f453c394ba49ec6cae991956f55
spotify:track:4t0Pj3iBnSCZv5pDEPNmzG,9885fc6ccffc4dd198f2ba810d533ea6,2025-04-27T18:52:28Z,3,,9a4d5f453c394ba49ec6cae991956f55
spotify:track:4xdBrk0nFZaP54vvZj0yx7,9885fc6ccffc4dd198f2ba810d533ea6,2025-04-27T18:52:28Z,5,,9a4d5f453c394ba49ec6cae991956f55
spotify:track:5c6gkexa2eWCCBmEb0zXCZ,9885fc6ccffc4dd198f2ba810d533ea6,2025-04-27T18:52:28Z,0,No,9a4d5f453c394ba49ec6cae991956f55
spotify:track:5ZLUm9eab8y3tqQ1OhQSHI,9885fc6ccffc4dd198f2ba810d533ea6,2025-04-27T18:52:28Z,0,I don’t get it,9a4d5f453c394ba49ec6cae991956f55
spotify:track:75z2YLg5Lkqf6qL9XOY8tV,9885fc6ccffc4dd198f2ba810d533ea6,2025-04-27T18:52:28Z,7,,9a4d5f453c394ba49ec6cae991956f55
spotify:track:0Coai3QxvjCXWMhVN1hpgE,58386a2a504f4fd08caed77112bedc82,2025-04-27T23:54:58Z,3,,9a4d5f453c394ba49ec6cae991956f55
spotify:track:1tuwC1Ob5vnYZhvg3zyzJg,58386a2a504f4fd08caed77112bedc82,2025-04-27T23:54:58Z,4,,9a4d5f453c394ba49ec6cae991956f55
spotify:track:2m1hi0nfMR9vdGC8UcrnwU,58386a2a504f4fd08caed77112bedc82,2025-04-27T23:54:58Z,3,,9a4d5f453c394ba49ec6cae991956f55
spotify:track:2wUlYDGGXlSvm2NkGj0Qio,58386a2a504f4fd08caed77112bedc82,2025-04-27T23:54:58Z,3,,9a4d5f453c394ba49ec6cae991956f55
spotify:track:39GlvOWOpXXPmQPDnQcpV5,58386a2a504f4fd08caed77112bedc82,2025-04-27T23:54:58Z,1,,9a4d5f453c394ba49ec6cae991956f55
spotify:track:4t0Pj3iBnSCZv5pDEPNmzG,58386a2a504f4fd08caed77112bedc82,2025-04-27T23:54:58Z,3,,9a4d5f453c394ba49ec6cae991956f55
spotify:track:6SIV02mskzzc3KXK7t4NHj,58386a2a504f4fd08caed77112bedc82,2025-04-27T23:54:58Z,3,,9a4d5f453c394ba49ec6cae991956f55
spotify:track:75z2YLg5Lkqf6qL9XOY8tV,58386a2a504f4fd08caed77112bedc82,2025-04-27T23:54:58Z,10,10/10,9a4d5f453c394ba49ec6cae991956f55
spotify:track:0Coai3QxvjCXWMhVN1hpgE,2ec875e45c3449718c71af2281043ff5,2025-04-28T01:08:41Z,3,,9a4d5f453c394ba49ec6cae991956f55
spotify:track:1tuwC1Ob5vnYZhvg3zyzJg,2ec875e45c3449718c71af2281043ff5,2025-04-28T01:08:41Z,5,,9a4d5f453c394ba49ec6cae991956f55
spotify:track:2m1hi0nfMR9vdGC8UcrnwU,2ec875e45c3449718c71af2281043ff5,2025-04-28T01:08:41Z,1,,9a4d5f453c394ba49ec6cae991956f55
spotify:track:2wUlYDGGXlSvm2NkGj0Qio,2ec875e45c3449718c71af2281043ff5,2025-04-28T01:08:41Z,3,,9a4d5f453c394ba49ec6cae991956f55
spotify:track:39GlvOWOpXXPmQPDnQcpV5,2ec875e45c3449718c71af2281043ff5,2025-04-28T01:08:41Z,2,,9a4d5f453c394ba49ec6cae991956f55
spotify:track:4t0Pj3iBnSCZv5pDEPNmzG,2ec875e45c3449718c71af2281043ff5,2025-04-28T01:08:41Z,1,,9a4d5f453c394ba49ec6cae991956f55
spotify:track:4xdBrk0nFZaP54vvZj0yx7,2ec875e45c3449718c71af2281043ff5,2025-04-28T01:08:41Z,1,,9a4d5f453c394ba49ec6cae991956f55
spotify:track:5c6gkexa2eWCCBmEb0zXCZ,2ec875e45c3449718c71af2281043ff5,2025-04-28T01:08:41Z,4,,9a4d5f453c394ba49ec6cae991956f55
spotify:track:5ZLUm9eab8y3tqQ1OhQSHI,2ec875e45c3449718c71af2281043ff5,2025-04-28T01:08:41Z,1,,9a4d5f453c394ba49ec6cae991956f55
spotify:track:6SIV02mskzzc3KXK7t4NHj,2ec875e45c3449718c71af2281043ff5,2025-04-28T01:08:41Z,5,,9a4d5f453c394ba49ec6cae991956f55
spotify:track:75z2YLg5Lkqf6qL9XOY8tV,2ec875e45c3449718c71af2281043ff5,2025-04-28T01:08:41Z,4,,9a4d5f453c394ba49ec6cae991956f55
spotify:track:0Coai3QxvjCXWMhVN1hpgE,f0210a760ed4406e838b0b2e03fc2a7e,2025-04-28T03:47:40Z,0,"I don’t think cucks are in Weird Al’s canon, peronally but who knows ",9a4d5f453c394ba49ec6cae991956f55
spotify:track:1tuwC1Ob5vnYZhvg3zyzJg,f0210a760ed4406e838b0b2e03fc2a7e,2025-04-28T03:47:40Z,4,I’d buy this.,9a4d5f453c394ba49ec6cae991956f55
spotify:track:28LRSVfLH4wJN8MRsoyr8z,f0210a760ed4406e838b0b2e03fc2a7e,2025-04-28T03:47:40Z,3,"Cheese feels uninspired, Pee doesn’t feel like a direction Weird Al would go, but getting stuff for free would be fun. ",9a4d5f453c394ba49ec6cae991956f55
spotify:track:2m1hi0nfMR9vdGC8UcrnwU,f0210a760ed4406e838b0b2e03fc2a7e,2025-04-28T03:47:40Z,1,,9a4d5f453c394ba49ec6cae991956f55
spotify:track:2wUlYDGGXlSvm2NkGj0Qio,f0210a760ed4406e838b0b2e03fc2a7e,2025-04-28T03:47:40Z,5,Maybe a Personal Cheesist?,9a4d5f453c394ba49ec6cae991956f55
spotify:track:4t0Pj3iBnSCZv5pDEPNmzG,f0210a760ed4406e838b0b2e03fc2a7e,2025-04-28T03:47:40Z,3,Hahaha,9a4d5f453c394ba49ec6cae991956f55
spotify:track:4xdBrk0nFZaP54vvZj0yx7,f0210a760ed4406e838b0b2e03fc2a7e,2025-04-28T03:47:40Z,5,I feel dat!,9a4d5f453c394ba49ec6cae991956f55
spotify:track:5c6gkexa2eWCCBmEb0zXCZ,f0210a760ed4406e838b0b2e03fc2a7e,2025-04-28T03:47:40Z,2,"I like Primus a lot and I love this parody pitch, but Weird Al would never touch this",9a4d5f453c394ba49ec6cae991956f55
spotify:track:6SIV02mskzzc3KXK7t4NHj,f0210a760ed4406e838b0b2e03fc2a7e,2025-04-28T03:47:40Z,1,,9a4d5f453c394ba49ec6cae991956f55
spotify:track:75z2YLg5Lkqf6qL9XOY8tV,f0210a760ed4406e838b0b2e03fc2a7e,2025-04-28T03:47:40Z,6,Love it. Weird Al would be proud.,9a4d5f453c394ba49ec6cae991956f55
spotify:track:0Coai3QxvjCXWMhVN1hpgE,bdd60b40c4ca4c78a0cbf518560cd06c,2025-04-28T17:10:41Z,2,"good song, medium parody. more details could have helped.",9a4d5f453c394ba49ec6cae991956f55
spotify:track:1tuwC1Ob5vnYZhvg3zyzJg,bdd60b40c4ca4c78a0cbf518560cd06c,2025-04-28T17:10:41Z,5,lyric points,9a4d5f453c394ba49ec6cae991956f55
spotify:track:28LRSVfLH4wJN8MRsoyr8z,bdd60b40c4ca4c78a0cbf518560cd06c,2025-04-28T17:10:41Z,1,You'd get more points if you committed to a song title,9a4d5f453c394ba49ec6cae991956f55
spotify:track:2m1hi0nfMR9vdGC8UcrnwU,bdd60b40c4ca4c78a0cbf518560cd06c,2025-04-28T17:10:41Z,1,i need some lyrics,9a4d5f453c394ba49ec6cae991956f55
spotify:track:2wUlYDGGXlSvm2NkGj0Qio,bdd60b40c4ca4c78a0cbf518560cd06c,2025-04-28T17:10:41Z,6,"major points for use of ""Fromagier""",9a4d5f453c394ba49ec6cae991956f55
spotify:track:39GlvOWOpXXPmQPDnQcpV5,bdd60b40c4ca4c78a0cbf518560cd06c,2025-04-28T17:10:41Z,0,"no points, i'm not allowing polka medley. you didn't give us a song title or theme. you didn't even find a rhyme for god.",9a4d5f453c394ba49ec6cae991956f55
spotify:track:4t0Pj3iBnSCZv5pDEPNmzG,bdd60b40c4ca4c78a0cbf518560cd06c,2025-04-28T17:10:41Z,3,its on theme! I'll give you that,9a4d5f453c394ba49ec6cae991956f55
spotify:track:4xdBrk0nFZaP54vvZj0yx7,bdd60b40c4ca4c78a0cbf518560cd06c,2025-04-28T17:10:41Z,2,,9a4d5f453c394ba49ec6cae991956f55
spotify:track:5c6gkexa2eWCCBmEb0zXCZ,bdd60b40c4ca4c78a0cbf518560cd06c,2025-04-28T17:10:41Z,2,i wish you gave us more here in the comment,9a4d5f453c394ba49ec6cae991956f55
spotify:track:5ZLUm9eab8y3tqQ1OhQSHI,bdd60b40c4ca4c78a0cbf518560cd06c,2025-04-28T17:10:41Z,1,"I did see your note in the chat, you get a point for making sure we saw that",9a4d5f453c394ba49ec6cae991956f55
spotify:track:6SIV02mskzzc3KXK7t4NHj,bdd60b40c4ca4c78a0cbf518560cd06c,2025-04-28T17:10:41Z,7,love it. major points for the lyrics.,9a4d5f453c394ba49ec6cae991956f55
spotify:track:0Coai3QxvjCXWMhVN1hpgE,e305e2cab85b4f929234bfdf98d6c6d0,2025-04-28T21:35:44Z,3,,9a4d5f453c394ba49ec6cae991956f55
spotify:track:1tuwC1Ob5vnYZhvg3zyzJg,e305e2cab85b4f929234bfdf98d6c6d0,2025-04-28T21:35:44Z,3,,9a4d5f453c394ba49ec6cae991956f55
spotify:track:2m1hi0nfMR9vdGC8UcrnwU,e305e2cab85b4f929234bfdf98d6c6d0,2025-04-28T21:35:44Z,3,,9a4d5f453c394ba49ec6cae991956f55
spotify:track:4t0Pj3iBnSCZv5pDEPNmzG,e305e2cab85b4f929234bfdf98d6c6d0,2025-04-28T21:35:44Z,2,,9a4d5f453c394ba49ec6cae991956f55
spotify:track:4xdBrk0nFZaP54vvZj0yx7,e305e2cab85b4f929234bfdf98d6c6d0,2025-04-28T21:35:44Z,7,,9a4d5f453c394ba49ec6cae991956f55
