Spotify URI,Voter ID,Created,Points Assigned,Comment,Round ID
spotify:track:0UJxSPjxXVbgd0jqBomKvI,e305e2cab85b4f929234bfdf98d6c6d0,2023-01-14T00:23:05Z,1,,94e1950438c54879be5eaf94d2674049
spotify:track:0wavGRldH0AWyu2zvTz8zb,e305e2cab85b4f929234bfdf98d6c6d0,2023-01-14T00:23:05Z,1,,94e1950438c54879be5eaf94d2674049
spotify:track:1TWNKyNQOBfNUkWWs7FooF,e305e2cab85b4f929234bfdf98d6c6d0,2023-01-14T00:23:05Z,7,,94e1950438c54879be5eaf94d2674049
spotify:track:0o9zmvc5f3EFApU52PPIyW,e305e2cab85b4f929234bfdf98d6c6d0,2023-01-14T00:23:05Z,3,,94e1950438c54879be5eaf94d2674049
spotify:track:5a4bYjlqimbie2eQRXAFRx,e305e2cab85b4f929234bfdf98d6c6d0,2023-01-14T00:23:05Z,2,,94e1950438c54879be5eaf94d2674049
spotify:track:5bdTLYOvxCdOq9kic24Acs,e305e2cab85b4f929234bfdf98d6c6d0,2023-01-14T00:23:05Z,2,,94e1950438c54879be5eaf94d2674049
spotify:track:5ECxiK4Vigo1yRRmAoZc1f,e305e2cab85b4f929234bfdf98d6c6d0,2023-01-14T00:23:05Z,2,,94e1950438c54879be5eaf94d2674049
spotify:track:6fmeXejj4CNkAQ78yao7oE,e305e2cab85b4f929234bfdf98d6c6d0,2023-01-14T00:23:05Z,2,,94e1950438c54879be5eaf94d2674049
spotify:track:0wavGRldH0AWyu2zvTz8zb,08e4d35c5ac640e894e662ed7caefc66,2023-01-14T00:59:51Z,1,,94e1950438c54879be5eaf94d2674049
spotify:track:1TWNKyNQOBfNUkWWs7FooF,08e4d35c5ac640e894e662ed7caefc66,2023-01-14T00:59:51Z,1,,94e1950438c54879be5eaf94d2674049
spotify:track:2FfBvhOpRwbKPmb9MOVSIj,08e4d35c5ac640e894e662ed7caefc66,2023-01-14T00:59:51Z,6,,94e1950438c54879be5eaf94d2674049
spotify:track:4A065x9kJt955eGVqf813g,08e4d35c5ac640e894e662ed7caefc66,2023-01-14T00:59:51Z,1,,94e1950438c54879be5eaf94d2674049
spotify:track:5a4bYjlqimbie2eQRXAFRx,08e4d35c5ac640e894e662ed7caefc66,2023-01-14T00:59:51Z,2,,94e1950438c54879be5eaf94d2674049
spotify:track:5bdTLYOvxCdOq9kic24Acs,08e4d35c5ac640e894e662ed7caefc66,2023-01-14T00:59:51Z,1,,94e1950438c54879be5eaf94d2674049
spotify:track:5ECxiK4Vigo1yRRmAoZc1f,08e4d35c5ac640e894e662ed7caefc66,2023-01-14T00:59:51Z,1,,94e1950438c54879be5eaf94d2674049
spotify:track:5Ldlthas4o8lhgEA1Y5cGX,08e4d35c5ac640e894e662ed7caefc66,2023-01-14T00:59:51Z,1,,94e1950438c54879be5eaf94d2674049
spotify:track:6fmeXejj4CNkAQ78yao7oE,08e4d35c5ac640e894e662ed7caefc66,2023-01-14T00:59:51Z,2,,94e1950438c54879be5eaf94d2674049
spotify:track:6QgjcU0zLnzq5OrUoSZ3OK,08e4d35c5ac640e894e662ed7caefc66,2023-01-14T00:59:51Z,4,,94e1950438c54879be5eaf94d2674049
spotify:track:0o9zmvc5f3EFApU52PPIyW,bdd60b40c4ca4c78a0cbf518560cd06c,2023-01-14T02:09:21Z,4,,94e1950438c54879be5eaf94d2674049
spotify:track:0UJxSPjxXVbgd0jqBomKvI,bdd60b40c4ca4c78a0cbf518560cd06c,2023-01-14T02:09:21Z,3,"Love this song, but I’m the one who submits Robyn arohnd here!",94e1950438c54879be5eaf94d2674049
spotify:track:0wavGRldH0AWyu2zvTz8zb,bdd60b40c4ca4c78a0cbf518560cd06c,2023-01-14T02:09:21Z,1,,94e1950438c54879be5eaf94d2674049
spotify:track:2FfBvhOpRwbKPmb9MOVSIj,bdd60b40c4ca4c78a0cbf518560cd06c,2023-01-14T02:09:21Z,5,,94e1950438c54879be5eaf94d2674049
spotify:track:5a4bYjlqimbie2eQRXAFRx,bdd60b40c4ca4c78a0cbf518560cd06c,2023-01-14T02:09:21Z,1,,94e1950438c54879be5eaf94d2674049
spotify:track:5bdTLYOvxCdOq9kic24Acs,bdd60b40c4ca4c78a0cbf518560cd06c,2023-01-14T02:09:21Z,1,,94e1950438c54879be5eaf94d2674049
spotify:track:5Ldlthas4o8lhgEA1Y5cGX,bdd60b40c4ca4c78a0cbf518560cd06c,2023-01-14T02:09:21Z,1,,94e1950438c54879be5eaf94d2674049
spotify:track:6FciQamZ49aqlmn06yJjYx,bdd60b40c4ca4c78a0cbf518560cd06c,2023-01-14T02:09:21Z,4,Love this band,94e1950438c54879be5eaf94d2674049
spotify:track:6QgjcU0zLnzq5OrUoSZ3OK,bdd60b40c4ca4c78a0cbf518560cd06c,2023-01-14T02:09:21Z,0,This violates the no boring answers clause for me,94e1950438c54879be5eaf94d2674049
spotify:track:0AabmXeuZXaftVolja8rBH,c72730c06f1c4da982b46177c20b7b1b,2023-01-14T03:54:15Z,2,Yessss lmao,94e1950438c54879be5eaf94d2674049
spotify:track:0o9zmvc5f3EFApU52PPIyW,c72730c06f1c4da982b46177c20b7b1b,2023-01-14T03:54:15Z,3,This fucks ,94e1950438c54879be5eaf94d2674049
spotify:track:1TWNKyNQOBfNUkWWs7FooF,c72730c06f1c4da982b46177c20b7b1b,2023-01-14T03:54:15Z,1,Legit sounds like Christina Aguilera ,94e1950438c54879be5eaf94d2674049
